sample_id,sigma0,ramp,omega,cyc_frac,Y0,a_crit,A_rate,D_c,m_sub,noise_sigma,seed,a0,h,tf,t_fp,a_fp,finite
790,0.8468094517486711,0.0,0.0,0.0,1.1915507272188792,2.0,1.5448378957556277,0.1295438377846708,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.11539718365386924,1
791,0.63920564520538,0.0,0.0,0.0,1.0156435536217778,2.0,1.4992320952838472,0.13290321475725486,0.5,0.2,1111,1e-06,0.2,6.5,4.400000000000001,0.05533601610559958,1
792,0.780129199983044,0.0,0.0,0.0,1.002966359847078,2.0,1.3752597865792182,0.1216174829609536,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.07233125009423182,1
793,0.5848420327497205,0.0,0.0,0.0,0.9530641288070343,2.0,1.8328662583416517,0.12320662223681633,0.5,0.2,1111,1e-06,0.2,6.5,6.000000000000003,0.11432283205960472,1
794,0.6891777465900637,0.0,0.0,0.0,0.8749867903041416,2.0,1.34289516288072,0.13330224878752533,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.03326536580728006,1
795,0.6613103129571509,0.0,0.0,0.0,0.8631457785483796,2.0,1.7264966828657418,0.11163707597810621,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09233744414312167,1
796,0.8165357594445769,0.0,0.0,0.0,0.9102922297351864,2.0,1.666203676602078,0.1128105511102058,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.11837528310568052,1
797,0.5525736244981904,0.0,0.0,0.0,0.8219381615748315,2.0,1.3449465352824457,0.12481770620580943,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.10426134793565527,1
798,0.5774018326157554,0.0,0.0,0.0,1.0045406002240875,2.0,1.3231326687400464,0.11744608455568153,0.5,0.2,1111,1e-06,0.2,6.5,6.000000000000003,0.04978435009082199,1
799,0.5835102384045133,0.0,0.0,0.0,1.060364114640448,2.0,1.214725914852001,0.11718086119311096,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.07678769296404069,1
800,0.8067065529371504,0.0,0.0,0.0,0.8006820444593375,2.0,1.4089207737481229,0.10695848108647964,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
801,0.6115938426160049,0.0,0.0,0.0,0.9533146253724633,2.0,1.6098217213642232,0.12212282016565351,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.04420605322870089,1
802,0.8152494431443826,0.0,0.0,0.0,0.8235561135847668,2.0,1.3941760656085307,0.11968217035266468,0.5,0.2,1111,1e-06,0.2,6.5,3.400000000000001,0.06727957782326462,1
803,0.5439695309980125,0.0,0.0,0.0,1.0903732984106267,2.0,1.5253437828283944,0.12302050366545143,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.09163680543586714,1
804,0.8036490658138258,0.0,0.0,0.0,1.1927666026342758,2.0,1.4120898530743418,0.12985038687805886,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.12813553651196852,1
805,0.684249086358053,0.0,0.0,0.0,1.0040754151849816,2.0,1.5066229977959684,0.13390150193338962,0.5,0.2,1111,1e-06,0.2,6.5,4.600000000000001,0.04696472627571495,1
806,0.6725852885039972,0.0,0.0,0.0,1.0954708392536703,2.0,1.3420303769501443,0.11397845673743622,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.09009822167229993,1
807,0.7686420071821745,0.0,0.0,0.0,0.8650445590683887,2.0,1.364786909589854,0.11889139864215631,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.06006955599639476,1
808,0.7555270735023442,0.0,0.0,0.0,1.014284130590508,2.0,1.3439361283835562,0.12184085208775637,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.07233213166757885,1
809,0.8973941866397803,0.0,0.0,0.0,0.9525668013404712,2.0,1.5120406476268782,0.12552535320706654,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.15800980005126442,1
810,0.671405288887492,0.0,0.0,0.0,1.1456063414908022,2.0,1.96154658854186,0.1203255270963449,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.1188123702295529,1
811,0.8008632895186373,0.0,0.0,0.0,0.9362590480462114,2.0,1.7591631201894045,0.12375968104363318,0.5,0.2,1111,1e-06,0.2,6.5,6.000000000000003,0.07713650362779143,1
812,0.8692373634256632,0.0,0.0,0.0,1.004484457313513,2.0,1.4744997243642717,0.12587584959528048,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.08640442524985076,1
813,0.668897436568752,0.0,0.0,0.0,0.8156983007356811,2.0,1.2940678780127592,0.11821440694780552,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.06907925845439496,1
814,0.7333828081694335,0.0,0.0,0.0,1.0018190279071206,2.0,1.6469145263538996,0.11914588251299851,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.09253312583148224,1
815,0.5299635273216957,0.0,0.0,0.0,1.1706772065425846,2.0,1.6759021156737248,0.13045085613532065,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.06684610322825427,1
816,0.8392069853035193,0.0,0.0,0.0,1.0686255848401385,2.0,1.4558659985121374,0.11688034883865055,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.1477580261044355,1
817,0.6544177864806978,0.0,0.0,0.0,1.1957021604502678,2.0,1.588906489708306,0.11977556211562697,0.5,0.2,1111,1e-06,0.2,6.5,5.400000000000002,0.08929134620027807,1
818,0.8042177064136595,0.0,0.0,0.0,0.9746227065933926,2.0,1.6179684197472273,0.12229025264470483,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
819,0.5526218571893383,0.0,0.0,0.0,0.8492024320740648,2.0,1.924068762324252,0.11428691061200873,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.09588280387103401,1
820,0.6920504248283199,0.0,0.0,0.0,1.0977071779744212,2.0,1.9004641812133036,0.12541198057251288,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.15609093172900332,1
821,0.790938678967644,0.0,0.0,0.0,0.8755805313541369,2.0,1.7924712530244329,0.11465817438222711,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.08202875485230393,1
822,0.6283917215796011,0.0,0.0,0.0,0.811255237010402,2.0,1.4732822620068347,0.12757911780774214,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.09256770492608087,1
823,0.840358811170494,0.0,0.0,0.0,1.1936194564255476,2.0,1.5120432973435516,0.12992101123174693,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.10724778396952792,1
824,0.6955333559030723,0.0,0.0,0.0,1.1403162662943875,2.0,1.4450410339988298,0.12315329341570011,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
825,0.7872641441793833,0.0,0.0,0.0,0.8131859366925785,2.0,1.5266778672064198,0.11877533314147058,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.10181074379516958,1
826,0.749807366740316,0.0,0.0,0.0,1.013345102600549,2.0,1.6928085972853977,0.11353733014033605,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.13946539303467764,1
827,0.78391090619617,0.0,0.0,0.0,1.044961709001216,2.0,1.3434497548902782,0.13046170107233923,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.06168463046457925,1
828,0.8489267225308311,0.0,0.0,0.0,0.8784634529812219,2.0,1.4208539742459396,0.11824546677676005,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.11102085515258994,1
829,0.5941768154167737,0.0,0.0,0.0,1.09831005856109,2.0,1.6513861157920524,0.1223415292549212,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.06028969591262753,1
830,0.6834709423133509,0.0,0.0,0.0,1.1813876583338891,2.0,1.609750926198238,0.12577704020243655,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.20686989300062097,1
831,0.8962290613052071,0.0,0.0,0.0,0.908525842863696,2.0,1.403159507928651,0.11576915683658068,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.06624270751892837,1
832,0.5900552667979548,0.0,0.0,0.0,0.8003050644588023,2.0,1.4954912414194728,0.1189516790648593,0.5,0.2,1111,1e-06,0.2,6.5,4.600000000000001,0.06833864157286623,1
833,0.748528445253038,0.0,0.0,0.0,1.080481385820913,2.0,1.6471508067369083,0.12566226416618093,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
834,0.5853687475977626,0.0,0.0,0.0,0.9906915356185861,2.0,1.4945267564316045,0.11611242010952225,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.07970902160425229,1
835,0.704084483567199,0.0,0.0,0.0,0.8208522393120695,2.0,1.5214413231559827,0.12734295717836958,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.08450135898916618,1
836,0.5293945615276138,0.0,0.0,0.0,0.8316094908732574,2.0,1.3146137944959073,0.11050134524558627,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.05202055885811375,1
837,0.7782468915284593,0.0,0.0,0.0,1.1442071110107157,2.0,1.5488069975062095,0.12265723043851783,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.04442719960738231,1
838,0.7538526041637276,0.0,0.0,0.0,0.9852059710648164,2.0,1.5708568525497029,0.12623249882859242,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
839,0.8008782430948718,0.0,0.0,0.0,0.9259339479389322,2.0,1.6142986257148484,0.12493999674152419,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09305999966701896,1
840,0.8920183497508711,0.0,0.0,0.0,0.8166108274308884,2.0,1.7180641984720124,0.12302500554663698,0.5,0.2,1111,1e-06,0.2,6.5,6.000000000000003,0.11413416812389267,1
841,0.8153033658736217,0.0,0.0,0.0,1.1553173782191113,2.0,1.5199124686606167,0.12290268176150122,0.5,0.2,1111,1e-06,0.2,6.5,5.200000000000002,0.1457268898317222,1
842,0.7815971162550159,0.0,0.0,0.0,0.9744206794442081,2.0,2.034002684323143,0.12294746411951323,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.09829784846338163,1
843,0.615785930153764,0.0,0.0,0.0,1.1143606703256388,2.0,1.6074432581424882,0.12071375264848953,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.07900085737700269,1
844,0.5787662940052185,0.0,0.0,0.0,0.8381690531998243,2.0,1.4136951994138498,0.10826418823099077,0.5,0.2,1111,1e-06,0.2,6.5,5.400000000000002,0.03851002510430261,1
845,0.585353848308731,0.0,0.0,0.0,1.0946116636244494,2.0,1.5360370873331237,0.11333471301610566,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.0627458105364449,1
846,0.7273271462524363,0.0,0.0,0.0,1.0020124737932796,2.0,1.4066458417587855,0.12625204685189118,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.083214892024755,1
847,0.80028061498794,0.0,0.0,0.0,0.8178755562265574,2.0,1.584663147938034,0.11833698454537435,0.5,0.2,1111,1e-06,0.2,6.5,4.000000000000001,0.07732066963592901,1
848,0.5960631216935053,0.0,0.0,0.0,0.9464129490519282,2.0,1.7363838149872965,0.11681314143261824,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.09027593234243936,1
849,0.5789205030664321,0.0,0.0,0.0,0.9681213444259923,2.0,1.8216530408972353,0.1276622845811806,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.1015248059114443,1
850,0.530489197263345,0.0,0.0,0.0,1.1490751239156953,2.0,1.54361451493992,0.1157940687544672,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.07416679444485937,1
851,0.5260487673828506,0.0,0.0,0.0,1.1431100936847005,2.0,1.629618405114313,0.12009065812201981,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.08954887139666143,1
852,0.7114356755642185,0.0,0.0,0.0,0.9223647409293013,2.0,1.6525380064052466,0.12644278148433796,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.06046078091058193,1
853,0.5008738338150126,0.0,0.0,0.0,1.15124105158041,2.0,1.5344404203239683,0.11487878046937847,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.04569220551666158,1
854,0.6675158270951166,0.0,0.0,0.0,0.8689188628430424,2.0,1.5477623548494188,0.11683752081969892,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.07885461461384202,1
855,0.5069584805794047,0.0,0.0,0.0,1.142849774886473,2.0,1.5818025895759888,0.12627058313563438,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.10629712742859633,1
856,0.5166339491558153,0.0,0.0,0.0,1.0167248384990535,2.0,1.5363409727930348,0.12552699676558146,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.1171478879954171,1
857,0.5900809334319295,0.0,0.0,0.0,1.0226771894834747,2.0,1.717701095412734,0.1217430551653741,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.1142522209390929,1
858,0.7988828043260667,0.0,0.0,0.0,1.1864136482182603,2.0,1.570885931355093,0.12359621796715647,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.0979040468083448,1
859,0.5606090424331407,0.0,0.0,0.0,1.1101942514718985,2.0,1.2958521743487,0.11724255195424195,0.5,0.2,1111,1e-06,0.2,6.5,4.400000000000001,0.04606770342821871,1
860,0.7932770617982472,0.0,0.0,0.0,0.9665670967080469,2.0,1.1396012671031603,0.11405718637709156,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.04536694213680541,1
861,0.8840610073124605,0.0,0.0,0.0,0.8784080773564297,2.0,1.8502834097907084,0.12606826947298247,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.10090359217936902,1
862,0.7132851377663325,0.0,0.0,0.0,0.9726438767479334,2.0,1.3858344010184755,0.12333505138546606,0.5,0.2,1111,1e-06,0.2,6.5,4.400000000000001,0.058518488375609586,1
863,0.636595342751656,0.0,0.0,0.0,1.0633319774349022,2.0,1.6891541917716946,0.12335758933740769,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09716166806430047,1
864,0.8041916029479916,0.0,0.0,0.0,0.8694766558364304,2.0,1.4889679858082603,0.12418436871418123,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.06450599473490173,1
865,0.5183934133971436,0.0,0.0,0.0,1.1333022359788183,2.0,1.1994144027842848,0.11552872693483277,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.032544165640658027,1
866,0.500313351276188,0.0,0.0,0.0,1.0884366961740017,2.0,1.6487457145696205,0.11743443080981913,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.0735129424717442,1
867,0.7209561779548217,0.0,0.0,0.0,1.048886985291365,2.0,1.3769341781594566,0.11949735779951197,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.09423249599013753,1
868,0.8058585938577448,0.0,0.0,0.0,1.134895747239848,2.0,1.5281638017211183,0.11842402253777135,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.11256619969808584,1
869,0.6595213554163958,0.0,0.0,0.0,0.8261356676969245,2.0,1.8199126084182327,0.11729803645593777,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.11629989632129716,1
870,0.5200285762269644,0.0,0.0,0.0,1.0864275530117378,2.0,1.4325876601291685,0.1157528681046269,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.06328269552259846,1
871,0.7650278041305798,0.0,0.0,0.0,0.9419175724833283,2.0,1.5466005083484178,0.1200557459001257,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.10035282513323747,1
872,0.538297313548467,0.0,0.0,0.0,1.152693821804155,2.0,1.526090160809636,0.11659206610529885,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.07069243101166278,1
873,0.6202491936839789,0.0,0.0,0.0,0.8069912872210449,2.0,1.4627589865916215,0.11179479207024803,0.5,0.2,1111,1e-06,0.2,6.5,2.1999999999999997,0.15780176796850973,1
874,0.7048118714331558,0.0,0.0,0.0,0.9248511201834207,2.0,1.3900032353258613,0.11437500718454914,0.5,0.2,1111,1e-06,0.2,6.5,5.8000000000000025,0.09105184884685837,1
875,0.804559025900689,0.0,0.0,0.0,1.188285802620332,2.0,1.181535707596358,0.10610719637674296,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.07688332097672634,1
876,0.8281353171388831,0.0,0.0,0.0,1.0947686349196806,2.0,1.4470463574778423,0.11986067136317002,0.5,0.2,1111,1e-06,0.2,6.5,1.9999999999999998,0.08330617835508727,1
877,0.6960385113676406,0.0,0.0,0.0,0.9445027687890082,2.0,1.4114575475859321,0.12342195100402663,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.07392474698216964,1
878,0.6951161785352455,0.0,0.0,0.0,0.854497633148061,2.0,1.541810167665831,0.1214191232448817,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.04148578508990742,1
879,0.8906336641272138,0.0,0.0,0.0,0.8122045532357779,2.0,1.5362860642198766,0.12040486876662518,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.09064102095849097,1
880,0.654459818279574,0.0,0.0,0.0,1.1182037907106666,2.0,1.3037334109215188,0.13178854192292652,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.07446839945234245,1
881,0.7243155650767187,0.0,0.0,0.0,1.053651972488801,2.0,1.7316835253882525,0.12584541040928285,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.2012537337532939,1
882,0.5919861331437589,0.0,0.0,0.0,0.847462210883287,2.0,1.3478580425870375,0.11533578944559442,0.5,0.2,1111,1e-06,0.2,6.5,1.7999999999999998,0.06265124291281622,1
883,0.8382836835360701,0.0,0.0,0.0,0.9435845597512603,2.0,1.8280412046018992,0.1103528042736238,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.12494802302708591,1
884,0.6241471823996941,0.0,0.0,0.0,0.9411271547949882,2.0,1.3751264633958626,0.12473833953185474,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.0636807070010898,1
885,0.7368510936787078,0.0,0.0,0.0,0.9305512771235505,2.0,1.695073877640681,0.11941050019856375,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.10098011374576418,1
886,0.7619716736795792,0.0,0.0,0.0,1.0035277820924147,2.0,1.7055983795785763,0.12180646413656393,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.08464865868698404,1
887,0.5249618555273005,0.0,0.0,0.0,0.8069211408911806,2.0,1.697587786319337,0.11195844691157307,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.15480089824132962,1
888,0.505616018931103,0.0,0.0,0.0,1.0126515863348453,2.0,1.34666939544835,0.12169758552322484,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.058052606265029456,1
889,0.8919006623385011,0.0,0.0,0.0,1.0922229023228498,2.0,1.4592684268270493,0.12117575974263282,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.10915249641191076,1
890,0.5515424802885713,0.0,0.0,0.0,0.8492427536430872,2.0,1.2850567845671494,0.12422898360994086,0.5,0.2,1111,1e-06,0.2,6.5,4.800000000000002,0.05824349495194831,1
891,0.5314568389213026,0.0,0.0,0.0,0.961966399608262,2.0,1.6887701902845047,0.1119402879803149,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.07705330314377525,1
892,0.6451025138720652,0.0,0.0,0.0,1.1711684264380273,2.0,1.3827899628242253,0.12738980430421556,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.09373406922046529,1
893,0.5781285109695247,0.0,0.0,0.0,0.8472090944310979,2.0,1.5528971346903762,0.11657583773325454,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.08191130712988719,1
894,0.5452539391416037,0.0,0.0,0.0,0.8390834481148577,2.0,1.4576471557914346,0.11938733257202788,0.5,0.2,1111,1e-06,0.2,6.5,5.200000000000002,0.06875482939367931,1
895,0.8548861418978272,0.0,0.0,0.0,0.9436612155748332,2.0,1.503269743012224,0.12341501719165418,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
896,0.547882551963394,0.0,0.0,0.0,1.1129215942488666,2.0,1.634303766156796,0.12541744201045268,0.5,0.2,1111,1e-06,0.2,6.5,0.2,0.11119750636484359,1
897,0.6222335222409969,0.0,0.0,0.0,1.0311163203767209,2.0,1.4633899248653903,0.11271038234154732,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.09355024859232068,1
898,0.871610361008392,0.0,0.0,0.0,0.8692582674750288,2.0,1.545710470118516,0.11386877679518967,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.09358178014096016,1
899,0.8519807854073462,0.0,0.0,0.0,0.944254181147304,2.0,1.7589058201732404,0.12111958252192452,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.08896081404521423,1
900,0.5972132427485947,0.0,0.0,0.0,1.034553490215761,2.0,1.3004222400161136,0.11798643196382322,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.0757143391506144,1
901,0.7497676054610629,0.0,0.0,0.0,0.9686959596974611,2.0,1.4339488750431177,0.11479623488770986,0.5,0.2,1111,1e-06,0.2,6.5,0.4,0.08899511656652999,1
902,0.7674709763708653,0.0,0.0,0.0,1.1308490221905636,2.0,1.797010914772002,0.11590752877285977,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.15786825334347268,1
903,0.7455602312597218,0.0,0.0,0.0,1.0281611719220782,2.0,1.4323338481067038,0.12941471101565405,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.08582130947180401,1
904,0.8116750672490578,0.0,0.0,0.0,1.099591607261748,2.0,1.4908312588484038,0.1237491425176113,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.12757686362708848,1
905,0.6448026937601278,0.0,0.0,0.0,0.8965290292798509,2.0,1.4054434462792673,0.12452288426851019,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.06719587361228418,1
906,0.5190791436045022,0.0,0.0,0.0,1.1188270876547877,2.0,1.5949032469691928,0.11126610737253144,0.5,0.2,1111,1e-06,0.2,6.5,3.0000000000000004,0.06405279367142962,1
907,0.630568666957023,0.0,0.0,0.0,1.0648205778031148,2.0,1.518497223450184,0.1297280358939295,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.07670592361271944,1
908,0.5348192058337569,0.0,0.0,0.0,0.912617524407052,2.0,1.4707419666205648,0.12745950177275367,0.5,0.2,1111,1e-06,0.2,6.5,3.800000000000001,0.10506745935851432,1
909,0.5397619402996565,0.0,0.0,0.0,0.9718286283678248,2.0,1.3702805349064442,0.11923421649399873,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.08431309560932754,1
910,0.6098703636728205,0.0,0.0,0.0,1.1970647514793196,2.0,1.4413526617941355,0.12254837668067892,0.5,0.2,1111,1e-06,0.2,6.5,6.200000000000003,0.06268019711626968,1
911,0.6657318575202682,0.0,0.0,0.0,1.073070283290546,2.0,1.6277593685013088,0.11958761196649356,0.5,0.2,1111,1e-06,0.2,6.5,5.600000000000002,0.11152476935518249,1
912,0.7182111986696141,0.0,0.0,0.0,1.128157378253278,2.0,1.6117446759387777,0.10871049907301657,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.13803308830136293,1
913,0.50047618265041,0.0,0.0,0.0,0.8531804743649335,2.0,1.694416529374653,0.10566605254851046,0.5,0.2,1111,1e-06,0.2,6.5,1.0,0.06077649420902586,1
914,0.7369093156169448,0.0,0.0,0.0,1.1937901244433822,2.0,1.3253556751864113,0.11729527588431421,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.08412108661577326,1
915,0.7023190346517265,0.0,0.0,0.0,1.0204490355405555,2.0,1.4340204970083832,0.11813443875939736,0.5,0.2,1111,1e-06,0.2,6.5,1.4,0.13109050882608825,1
916,0.5200006795706542,0.0,0.0,0.0,0.8873934374379526,2.0,1.2936250750116047,0.1278566789357287,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.062474483712897204,1
917,0.8427263677929613,0.0,0.0,0.0,1.0364980517178723,2.0,1.860003802026146,0.11938347788350502,0.5,0.2,1111,1e-06,0.2,6.5,6.400000000000003,0.09702420444410818,1
918,0.5093747931576502,0.0,0.0,0.0,1.1779633312725437,2.0,1.3675430475704748,0.1223502750666421,0.5,0.2,1111,1e-06,0.2,6.5,inf,nan,0
919,0.5321332306914855,0.0,0.0,0.0,0.9516053320312402,2.0,1.452535105834072,0.12629088053849938,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.04923309658119342,1
920,0.6517197865775739,0.0,0.0,0.0,0.8154443279077085,2.0,1.3719746516872913,0.11871652256320742,0.5,0.2,1111,1e-06,0.2,6.5,4.200000000000001,0.06795113177778306,1
921,0.8775473366357163,0.0,0.0,0.0,1.1879923131839667,2.0,1.6510551013078252,0.12465689952171079,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.14364307203337087,1
922,0.8744670873467562,0.0,0.0,0.0,1.102537437978,2.0,1.5050695041241247,0.11926618291614287,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.09053254109191404,1
923,0.7427255578671301,0.0,0.0,0.0,1.1277618445988802,2.0,1.327516300529207,0.12006241052618537,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.098709578087813,1
924,0.818798596186533,0.0,0.0,0.0,0.8891287105446217,2.0,1.5569808761017743,0.11337697977518947,0.5,0.2,1111,1e-06,0.2,6.5,4.600000000000001,0.06009154981878209,1
925,0.8518530511159559,0.0,0.0,0.0,1.0386854404458705,2.0,1.206520868409075,0.11328930923271781,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.03411636121569673,1
926,0.5209908083852867,0.0,0.0,0.0,0.886831433017055,2.0,1.6066771502491302,0.1265946176046758,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.023388293972599686,1
927,0.675522698400983,0.0,0.0,0.0,1.093141271187196,2.0,1.8420630476183053,0.11497268550324348,0.5,0.2,1111,1e-06,0.2,6.5,1.5999999999999999,0.14306829588806425,1
928,0.8080315915378418,0.0,0.0,0.0,0.9750687590591804,2.0,1.5535970992106434,0.13014500758373324,0.5,0.2,1111,1e-06,0.2,6.5,1.2,0.077266311217756,1
929,0.7178119646813806,0.0,0.0,0.0,0.9189649191820656,2.0,1.6273917037815022,0.11434995980496157,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.060403619112625956,1
930,0.8918306098820101,0.0,0.0,0.0,1.1216081491113925,2.0,1.4193221230619164,0.11944482574810199,0.5,0.2,1111,1e-06,0.2,6.5,3.2000000000000006,0.1306226458238285,1
931,0.6627587882266123,0.0,0.0,0.0,1.1322705681168839,2.0,1.406944493000523,0.11262956378795737,0.5,0.2,1111,1e-06,0.2,6.5,0.6000000000000001,0.10763141176833468,1
932,0.5193428495043333,0.0,0.0,0.0,0.9891888282727431,2.0,1.4235042978090864,0.11589840771882909,0.5,0.2,1111,1e-06,0.2,6.5,0.8,0.0711544026814271,1
933,0.81334196933553,0.0,0.0,0.0,1.1168015877051742,2.0,1.3938583628889567,0.11708588763002119,0.5,0.2,1111,1e-06,0.2,6.5,2.4,0.09354523802859356,1
934,0.5512313965775345,0.0,0.0,0.0,0.9930770984243187,2.0,1.5842564172445068,0.10846975127577618,0.5,0.2,1111,1e-06,0.2,6.5,2.6,0.07389319153658955,1
935,0.756855101613648,0.0,0.0,0.0,0.85162299632593,2.0,1.2880451675351379,0.117710279792247,0.5,0.2,1111,1e-06,0.2,6.5,2.8000000000000003,0.08988864400390667,1
936,0.5659868544275329,0.0,0.0,0.0,0.9352235692573099,2.0,1.4392108956369098,0.1208018094750344,0.5,0.2,1111,1e-06,0.2,6.5,3.600000000000001,0.0609943637710136,1
